image,caption_number,caption,id
3175446111_681a89f873.jpg,2,A man is trying to fish for a prize in a fairground game .,440
2239938351_43c73c887c.jpg,3,"Three dogs on grass , one with a blue ball in its mouth .",441
2239938351_43c73c887c.jpg,1,"A black doberman , a brown and white corgi and a black , brown and white corgi play with a blue ball on the grass .",441
2239938351_43c73c887c.jpg,0,A big black dog carries a blue ball while two Corgis run at his side .,441
2239938351_43c73c887c.jpg,2,"Three dogs , one of whom has a blue ball .",441
2239938351_43c73c887c.jpg,4,Three dogs playing with a blue ball .,441
143688283_a96ded20f1.jpg,1,A man with a white shirt and helmet is climbing a mountain .,442
143688283_a96ded20f1.jpg,2,A man in a white shirt and helmet is using climbing equipment .,442
143688283_a96ded20f1.jpg,3,a young man wearing a white helmet climbing up a rock wall,442
143688283_a96ded20f1.jpg,0,a man in a harness climbing a rock wall,442
143688283_a96ded20f1.jpg,4,Man rock climbing looking up the rock,442
733172023_5810350af6.jpg,4,There is a sidewalk with a rack of dresses and a girl in jeans and a red shirt .,443
733172023_5810350af6.jpg,0,A girl in an orange tank top stands outside a cafe .,443
733172023_5810350af6.jpg,1,a girl standing outside of a clothing shop,443
733172023_5810350af6.jpg,3,A woman stands outside near a dress shop .,443
733172023_5810350af6.jpg,2,"A woman stands near chairs and tables , outside a store .",443
3132760860_3e743a935d.jpg,2,girl wearing swim gear is surfboarding,444
3132760860_3e743a935d.jpg,0,A boy with a board strapped to his feet does a trick while holding onto some kind of rope .,444
3132760860_3e743a935d.jpg,1,A wakeboarder is leaping into the air whilst holding onto a yellow rope .,444
3132760860_3e743a935d.jpg,3,This boy is doing a stunt with a tow rope and skateboard .,444
3132760860_3e743a935d.jpg,4,"Waterskier holding line , mid-jump and almost turned upside down .",444
167295035_336f5f5f27.jpg,1,a lone climber wearing a white helmet climbing a wall .,445
167295035_336f5f5f27.jpg,4,The rock climber looks down from above .,445
167295035_336f5f5f27.jpg,3,"The man in a blue shirt , wearing a helmet , is readying to climb .",445
167295035_336f5f5f27.jpg,2,A man wearing blue climbs a steep cliff .,445
167295035_336f5f5f27.jpg,0,A climber wearing a white helmet is perched on the side of a rock face .,445
3710674892_857b8056f7.jpg,4,child with a green apple in his mouth is wearing a red life jacket,446
3710674892_857b8056f7.jpg,2,A child is holding an apple in his mouth,446
3710674892_857b8056f7.jpg,1,A boy wearing a life jacket has an apple in his mouth .,446
3710674892_857b8056f7.jpg,0,A boy holds a green apple in his mouth .,446
3710674892_857b8056f7.jpg,3,A young child in a life jacket eats a green apple .,446
2318502106_33f2e4b4fc.jpg,3,A young man in swim trunks is juggling on the beach .,447
2318502106_33f2e4b4fc.jpg,0,A man in swim trunks is juggling on the beach,447
2318502106_33f2e4b4fc.jpg,2,A shirtness man juggles batons on the beach .,447
2318502106_33f2e4b4fc.jpg,1,A man juggles at the beach .,447
2318502106_33f2e4b4fc.jpg,4,Juggler on beach in blue swimsuit .,447
1511807116_41c3645e8c.jpg,3,Two puppies are wrestling on green grass .,448
1511807116_41c3645e8c.jpg,2,Two dogs wrestle in the ground .,448
1511807116_41c3645e8c.jpg,4,Two puppies wrestle with each other,448
1511807116_41c3645e8c.jpg,0,A black dog plays with another animal .,448
1511807116_41c3645e8c.jpg,1,Two dogs wrestle in the grass .,448
3280052365_c4644bf0a5.jpg,0,A crowd of people in the street at night .,449
3280052365_c4644bf0a5.jpg,4,Two women and one young girl are together in a crowded area .,449
3280052365_c4644bf0a5.jpg,2,Two woman and a child look at each other while a night party scene goes on behind them .,449
3280052365_c4644bf0a5.jpg,1,A young girl sits atop a lady 's shoulders as they revel with the celebrating crowd .,449
3280052365_c4644bf0a5.jpg,3,Two women and a child celebrating at a nighttime party .,449
1507563902_6ec8d5d822.jpg,1,A girl is doing a trick on a blue trampoline and is in the air .,450
1507563902_6ec8d5d822.jpg,2,An upside-down child above a trampoline .,450
1507563902_6ec8d5d822.jpg,0,a child is doing a back flip whilst jumping on a trampoline .,450
1507563902_6ec8d5d822.jpg,3,A person is upside down in the air above a trampoline outside .,450
1507563902_6ec8d5d822.jpg,4,Someone is flipping on a blue trampoline .,450
3420278866_1d17c12713.jpg,1,Andy Roddick plays tennis .,451
3420278866_1d17c12713.jpg,0,Andy Rodderick gets ready to hit a tennis ball .,451
3420278866_1d17c12713.jpg,3,Man dressed in black and white holds his tennis racket up waiting for the ball .,451
3420278866_1d17c12713.jpg,2,A tennis player in mid game holding a racquet .,451
3420278866_1d17c12713.jpg,4,Tennis player getting ready to play tennis .,451
3738789925_7d17dbdf25.jpg,3,A young boy smiling while hanging from outdoor play equipment .,452
3738789925_7d17dbdf25.jpg,2,A little boy is hanging off a red playground .,452
3738789925_7d17dbdf25.jpg,4,A young boy with blue eyes plays on a red and yellow playground set .,452
3738789925_7d17dbdf25.jpg,0,A boy with blue eyes hanging off a play set .,452
3738789925_7d17dbdf25.jpg,1,A child smiles and hangs off a small train .,452
2448793019_5881c025f9.jpg,4,Distorted photograph of a child at the bottom of a slide .,453
2448793019_5881c025f9.jpg,1,A small child at the bottom of a slide has hair sticking up .,453
2448793019_5881c025f9.jpg,3,A young child wearing sunglasses is at the base of a blue slide .,453
2448793019_5881c025f9.jpg,2,a young child in blue jeans sliding down a blue slide,453
2448793019_5881c025f9.jpg,0,A child with wild hair and sunglasses getting off a blue slide .,453
2896483502_6f807bae9e.jpg,3,A white dog with black spots catches a bright green and pink Frisbee in a field .,454
2896483502_6f807bae9e.jpg,4,The dog jumps to catch a flying disc .,454
2896483502_6f807bae9e.jpg,1,A black and white dog is catching a Frisbee .,454
2896483502_6f807bae9e.jpg,0,a black and white dog is catching a Frisbee,454
2896483502_6f807bae9e.jpg,2,A dog catching a Frisbee .,454
2092870249_90e3f1855b.jpg,1,A man looks under a car on a wet street .,455
2092870249_90e3f1855b.jpg,2,A man works on a car .,455
2092870249_90e3f1855b.jpg,3,"A person lies half under a car , face-down .",455
2092870249_90e3f1855b.jpg,0,A man lies on a street with his head and shoulders under a parked car that is jacked up .,455
2092870249_90e3f1855b.jpg,4,A person underneath a car with a jack .,455
542648687_adf13c406b.jpg,4,Two dogs change direction in an uncut field surrounded by low brush .,456
542648687_adf13c406b.jpg,0,Two dogs run in a field looking at an unseen Frisbee .,456
542648687_adf13c406b.jpg,3,two black and white dogs running in a flowery field,456
542648687_adf13c406b.jpg,2,Two black and white dogs look toward something in the air while running in a grassy field .,456
542648687_adf13c406b.jpg,1,Two black and white dogs in a field of flowers and grass .,456
439916996_1ddb9dc8e7.jpg,4,A woman watches a brown dog run away from a house across the grass .,457
439916996_1ddb9dc8e7.jpg,2,A woman in a blue jacket watches as her two brown dogs play with a red ball in a grassy yard .,457
439916996_1ddb9dc8e7.jpg,3,A woman throws a Frisbee for her two brown dogs to chase .,457
439916996_1ddb9dc8e7.jpg,0,brown dogs and a woman in a yard,457
439916996_1ddb9dc8e7.jpg,1,A brown dog persues a Frisbee across the grass as the thrower watches .,457
3242718240_3358f2d6e6.jpg,1,A group of children stand against a building and smile .,458
3242718240_3358f2d6e6.jpg,3,a group of young children standing in a row leaning against a wall .,458
3242718240_3358f2d6e6.jpg,4,The six children are laughing .,458
3242718240_3358f2d6e6.jpg,0,A group of children dressed in costume pose for a picture .,458
3242718240_3358f2d6e6.jpg,2,A group of six children stands smiling and laughing in front of a wall .,458
2473738924_eca928d12f.jpg,1,Two little girls are dressed in white karate uniforms .,459
2473738924_eca928d12f.jpg,0,Two girls in karate uniforms struggle in a dojo .,459
2473738924_eca928d12f.jpg,3,Two little girls spar in a Karate bout .,459
2473738924_eca928d12f.jpg,2,Two little girls practice martial arts .,459
2473738924_eca928d12f.jpg,4,Two young girls sparring in white martial arts outfits while a third person watches from the side .,459
3256456935_664a7a5bba.jpg,4,The girl with the red belt is kicking a pad that the person in black is holding .,460
3256456935_664a7a5bba.jpg,0,A girl in martial arts class is kicking a dummy .,460
3256456935_664a7a5bba.jpg,2,kid practicing karate move,460
3256456935_664a7a5bba.jpg,3,Little girl kicks black object at karate class .,460
3256456935_664a7a5bba.jpg,1,A young girl in martial arts class kicks a bag .,460
3279228339_71deaa3d9b.jpg,4,Two men are sitting by themselves in a cafe .,461
3279228339_71deaa3d9b.jpg,3,"This is the inside of a small restaurant , with a cook in the background , and two men in booths .",461
3279228339_71deaa3d9b.jpg,1,A man sits in a booth at a diner .,461
3279228339_71deaa3d9b.jpg,0,A man sits alone in a diner reading a book .,461
3279228339_71deaa3d9b.jpg,2,"The kitchen worker at a restaurant observes the dining room , including a man in a red jacket .",461
1350811702_2ce7cfd0c5.jpg,4,"Young boy wearing waders standing on a dock fishing , other people are in the background .",462
1350811702_2ce7cfd0c5.jpg,2,People fishing over white fence,462
1350811702_2ce7cfd0c5.jpg,3,Young boy standing next to water casting his fishing rod with others next to him .,462
1350811702_2ce7cfd0c5.jpg,0,A young boy casting his fishing line off a pier,462
1350811702_2ce7cfd0c5.jpg,1,Children fishing off a bridge,462
3326454455_960e5442e9.jpg,1,A soccer player pulls his shorts up .,463
3326454455_960e5442e9.jpg,0,A male soccer player wearing a red uniform jumping in the air and pulling up his shorts .,463
3326454455_960e5442e9.jpg,4,We can see the white underwear of the man wearing the red soccer jersey because he is pulling up his shorts .,463
3326454455_960e5442e9.jpg,3,Man in red sports uniform and blue shoes jumping and pull up legs of shorts .,463
3326454455_960e5442e9.jpg,2,A soccer player wearing a red costume makes an obscene gesture .,463
169490297_b6ff13632a.jpg,1,"A boy in a blue , yellow , and orange shirt plays outside .",464
169490297_b6ff13632a.jpg,4,The boy in the blue and yellow top is standing with arms outstretched .,464
169490297_b6ff13632a.jpg,0,"A boy in a blue , yellow , and orange shirt holding his arms out from his sides .",464
169490297_b6ff13632a.jpg,3,A child with a brightly colored shirt plays outside .,464
169490297_b6ff13632a.jpg,2,A boy looks down and spreads his arms wide,464
2933643390_1c6086684b.jpg,2,Three footballers in a tackle .,465
2933643390_1c6086684b.jpg,0,football players wearing orange uniforms are tackling a player in a white uniform,465
2933643390_1c6086684b.jpg,3,Three men are involved in a football game are tackling each other .,465
2933643390_1c6086684b.jpg,4,two players take down the player with the ball in a football game,465
2933643390_1c6086684b.jpg,1,A tackle in a football game .,465
3386953179_84c2d7922f.jpg,3,a snowboarder wearing red is descending a snow covered mountain .,466
3386953179_84c2d7922f.jpg,1,A snowboarder in a red jacket slides down a snowy mountain .,466
3386953179_84c2d7922f.jpg,2,A snowboarder wearing a red jacket is going down a mountain .,466
3386953179_84c2d7922f.jpg,0,A skier makes the only path on an empty mountain .,466
3386953179_84c2d7922f.jpg,4,Skier in red skiing down a snowy mountain .,466
3261493263_381a4c5cc7.jpg,1,A dog sled team and their driver .,467
3261493263_381a4c5cc7.jpg,2,A musher waves and smiles behind his dogs who are running in snow .,467
3261493263_381a4c5cc7.jpg,0,A dog sled races through the snow .,467
3261493263_381a4c5cc7.jpg,3,Dogs are pulling a person on a sled in the snow .,467
3261493263_381a4c5cc7.jpg,4,The musher is pressing the dogs to the finish line .,467
3231880001_193a579b97.jpg,0,The boy and girl pose for a picture with a large red flower above their heads .,468
3231880001_193a579b97.jpg,1,The teenage boy and girl are smiling under a red flower .,468
3231880001_193a579b97.jpg,3,Two people smile underneath a large red flower and in front of a vine-covered wall .,468
3231880001_193a579b97.jpg,4,Two people standing in front of vine covered wall with red flower overhead,468
3231880001_193a579b97.jpg,2,Two kids smiling underneath a red flower .,468
3162045919_c2decbb69b.jpg,2,A man in a wetsuit surfs .,469
3162045919_c2decbb69b.jpg,1,A man in a wetsuit is surfing up and over a wave .,469
3162045919_c2decbb69b.jpg,0,A lone surfer on a white surfboard atop a huge wave in the ocean .,469
3162045919_c2decbb69b.jpg,4,This is a male surfer riding against the waves .,469
3162045919_c2decbb69b.jpg,3,A surfer in a black wetsuit rides a wave .,469
2665586311_9a5f4e3fbe.jpg,0,"A girl in pink pants running , an ornate Spanish ruin in the background .",470
2665586311_9a5f4e3fbe.jpg,3,"Two girls , one running away from the wall .",470
2665586311_9a5f4e3fbe.jpg,1,"The girl dressed in purple walks through the alley , followed by a girl in pink .",470
2665586311_9a5f4e3fbe.jpg,2,Two children within the ruins of a building .,470
2665586311_9a5f4e3fbe.jpg,4,Two little girls play around an old abandoned building .,470
532999240_1409d073be.jpg,3,The dog runs towards the ball .,471
532999240_1409d073be.jpg,0,A brown and white dog plays with a ball in the dirt .,471
532999240_1409d073be.jpg,2,A brown dog jumps as he looks at a soccer ball .,471
532999240_1409d073be.jpg,4,This brown and white dog is chasing a soccer ball .,471
532999240_1409d073be.jpg,1,A brown dog is chasing after a soccer ball .,471
2518094853_dfce24ce8c.jpg,3,a tan dog running through a grassy field with trees in the background,472
2518094853_dfce24ce8c.jpg,1,A big tan dog runs through a grass field with his tongue hanging .,472
2518094853_dfce24ce8c.jpg,4,Large dog running in the field .,472
2518094853_dfce24ce8c.jpg,2,A brown dog runs through a field .,472
2518094853_dfce24ce8c.jpg,0,A beige dog with his tongue out is leaping in the air above the grass .,472
237953705_cfe6999307.jpg,1,Four children having fun outside trying to cover each other in toilet paper .,473
237953705_cfe6999307.jpg,3,The three young children played with some toilet paper in the grass .,473
237953705_cfe6999307.jpg,4,Young children playing in a pile of toilet paper .,473
